Epoch,Train Loss,Val Loss,Train Accuracy,Val Accuracy,Learning Rate,Epoch Time(s)
58,0.112689,0.361069,0.959560,0.895300,0.100000,12.6
59,0.111796,0.315549,0.961240,0.908800,0.100000,14.7
60,0.104062,0.365122,0.964080,0.894400,0.100000,14.6
61,0.106445,0.361036,0.963660,0.892300,0.100000,14.6
62,0.104458,0.366454,0.964460,0.892800,0.100000,14.4
63,0.106832,0.324758,0.962720,0.905700,0.100000,14.5
64,0.104159,0.352125,0.964100,0.898200,0.100000,14.4
65,0.108885,0.345638,0.961480,0.899300,0.100000,14.5
66,0.098493,0.379350,0.965840,0.895600,0.100000,14.4
67,0.100484,0.370099,0.965860,0.895600,0.100000,14.4
68,0.100678,0.368308,0.964620,0.898600,0.100000,14.4
69,0.098827,0.396951,0.966360,0.891600,0.100000,14.4
70,0.099027,0.419267,0.966160,0.887600,0.100000,14.4
71,0.099105,0.346688,0.965700,0.904200,0.100000,14.4
72,0.100798,0.397519,0.965240,0.895400,0.100000,14.5
73,0.096749,0.361262,0.967400,0.898800,0.100000,14.6
74,0.095665,0.349454,0.966920,0.898200,0.100000,14.1
75,0.096360,0.411560,0.966920,0.885600,0.100000,14.4
76,0.096522,0.342537,0.966680,0.900200,0.100000,14.6
77,0.095540,0.349115,0.967500,0.901400,0.100000,14.4
78,0.091906,0.345254,0.968400,0.902000,0.100000,14.5
79,0.095377,0.362149,0.966700,0.905700,0.100000,14.5
80,0.095593,0.472351,0.967200,0.872800,0.100000,14.6
81,0.092002,0.444028,0.968440,0.883700,0.100000,14.7
82,0.093792,0.308824,0.967400,0.910000,0.010000,14.5
83,0.037198,0.224101,0.988520,0.937300,0.010000,14.7
84,0.018920,0.223144,0.994560,0.938800,0.010000,14.4
85,0.013053,0.228513,0.996660,0.941200,0.010000,14.9
86,0.010226,0.230577,0.997300,0.941700,0.010000,14.5
87,0.008273,0.230578,0.997920,0.941900,0.010000,14.5
88,0.007378,0.230995,0.998240,0.943300,0.010000,14.5
89,0.006345,0.234676,0.998460,0.942400,0.010000,14.5
90,0.005542,0.235593,0.998520,0.943700,0.010000,14.5
91,0.005317,0.238159,0.998700,0.942700,0.010000,14.6
92,0.004536,0.235782,0.998880,0.943000,0.010000,14.6
93,0.004214,0.239181,0.999040,0.944200,0.010000,14.5
94,0.003777,0.240731,0.999100,0.944700,0.010000,14.6
95,0.003583,0.241927,0.999180,0.944300,0.010000,14.4
96,0.003111,0.243248,0.999320,0.944800,0.010000,14.5
97,0.002847,0.241380,0.999480,0.945300,0.010000,14.6
98,0.002912,0.243176,0.999440,0.945900,0.010000,14.6
99,0.002465,0.244828,0.999420,0.944600,0.010000,14.4
100,0.002361,0.243321,0.999620,0.945300,0.010000,14.6
101,0.002585,0.245964,0.999460,0.944600,0.010000,14.5
102,0.002015,0.246422,0.999640,0.945400,0.010000,14.6
103,0.002368,0.245325,0.999460,0.944700,0.010000,14.4
104,0.002012,0.245543,0.999600,0.945900,0.010000,14.5
105,0.001757,0.247209,0.999720,0.946000,0.010000,14.4
106,0.001793,0.247386,0.999640,0.945800,0.010000,14.5
107,0.001971,0.249138,0.999580,0.946200,0.010000,14.5
108,0.001683,0.249697,0.999780,0.945600,0.010000,14.7
109,0.001860,0.253108,0.999480,0.945600,0.010000,14.6
110,0.001737,0.248657,0.999720,0.946300,0.010000,13.5
111,0.001456,0.250054,0.999720,0.945100,0.010000,14.1
112,0.001595,0.247750,0.999700,0.944600,0.010000,14.6
113,0.001356,0.247760,0.999800,0.946000,0.010000,14.7
114,0.001380,0.247415,0.999820,0.946500,0.010000,14.7
115,0.001647,0.246929,0.999560,0.946600,0.010000,14.5
116,0.001193,0.249657,0.999840,0.946000,0.010000,13.5
117,0.001297,0.249345,0.999760,0.946600,0.010000,14.8
118,0.001225,0.246142,0.999740,0.947500,0.010000,14.6
119,0.001062,0.245398,0.999840,0.947100,0.010000,14.3
120,0.001106,0.248929,0.999820,0.946700,0.010000,14.6
121,0.001131,0.244996,0.999780,0.947300,0.010000,14.5
122,0.001027,0.245427,0.999880,0.947100,0.010000,14.2
123,0.000983,0.246369,0.999880,0.946100,0.001000,14.3
124,0.001015,0.247961,0.999840,0.946700,0.001000,14.0
125,0.000937,0.246169,0.999940,0.946900,0.001000,14.3
126,0.001112,0.247013,0.999800,0.946000,0.001000,14.3
127,0.000990,0.246038,0.999840,0.947800,0.001000,14.1
128,0.001098,0.245559,0.999840,0.946300,0.001000,14.5
129,0.001029,0.244921,0.999880,0.947200,0.001000,14.3
130,0.001002,0.244341,0.999820,0.946700,0.001000,14.2
131,0.000870,0.245837,0.999940,0.947200,0.001000,14.3
132,0.000836,0.245237,0.999920,0.946700,0.001000,14.6
133,0.000940,0.245629,0.999860,0.946800,0.001000,13.8
134,0.000980,0.243446,0.999800,0.946600,0.001000,12.5
135,0.000841,0.245802,0.999940,0.946800,0.001000,14.1
136,0.000900,0.245523,0.999900,0.946400,0.001000,14.3
137,0.000795,0.248475,0.999960,0.947400,0.001000,14.4
138,0.000838,0.246567,0.999940,0.947800,0.001000,14.3
139,0.000974,0.244207,0.999880,0.947200,0.001000,14.4
140,0.000928,0.245296,0.999860,0.946700,0.001000,14.4
141,0.001010,0.244063,0.999800,0.947400,0.001000,14.3
142,0.000759,0.245265,0.999960,0.947500,0.001000,14.1
143,0.000734,0.246498,0.999960,0.948000,0.001000,14.3
144,0.000846,0.245556,0.999900,0.948400,0.001000,14.4
145,0.000810,0.246461,0.999960,0.946800,0.001000,14.4
146,0.000804,0.244073,0.999900,0.947800,0.001000,14.3
147,0.000856,0.244319,0.999880,0.947100,0.001000,13.6
148,0.000818,0.243209,0.999840,0.947700,0.001000,14.3
149,0.000801,0.245159,0.999880,0.947600,0.001000,14.0
150,0.000652,0.244681,1.000000,0.947700,0.001000,14.3
151,0.000779,0.244430,0.999960,0.948100,0.001000,14.4
152,0.000785,0.246517,0.999920,0.947500,0.001000,14.3
153,0.000790,0.245711,0.999920,0.947300,0.001000,14.2
154,0.000924,0.242472,0.999840,0.947400,0.001000,14.4
155,0.000666,0.247705,0.999960,0.948100,0.001000,14.4
156,0.000881,0.243979,0.999960,0.947300,0.001000,14.4
157,0.000763,0.244761,0.999960,0.947200,0.001000,14.3
158,0.000792,0.243961,0.999920,0.947200,0.001000,12.8
159,0.000709,0.243120,0.999940,0.947000,0.001000,11.9
160,0.000807,0.244552,0.999900,0.947800,0.001000,14.4
161,0.000804,0.245195,0.999900,0.947500,0.001000,14.3
162,0.000833,0.246172,0.999880,0.947800,0.001000,14.3
163,0.000718,0.244143,0.999940,0.948000,0.001000,14.2
164,0.000755,0.243778,0.999960,0.946800,0.001000,14.3
